start	end	probability	word	source_pass	segment_id
2501.760	2501.940	0.965332	mà	verification-36m00-42m10.large-v3	627
2501.940	2502.160	0.995117	tham	verification-36m00-42m10.large-v3	627
2502.160	2502.340	0.999023	gia	verification-36m00-42m10.large-v3	627
2502.340	2502.640	0.444824	NOR	verification-36m00-42m10.large-v3	627
2502.640	2502.960	0.836914	hoặc	verification-36m00-42m10.large-v3	627
2502.960	2503.060	0.507812	là	verification-36m00-42m10.large-v3	627
2503.060	2503.200	0.988281	tham	verification-36m00-42m10.large-v3	627
2503.200	2503.340	0.998047	gia	verification-36m00-42m10.large-v3	627
2503.340	2503.560	0.726074	những	verification-36m00-42m10.large-v3	627
2503.560	2503.780	0.987305	cái	verification-36m00-42m10.large-v3	627
2503.780	2504.720	0.685059	Realtor	verification-36m00-42m10.large-v3	627
2504.720	2505.640	0.735352	Real	verification-36m00-42m10.large-v3	627
2505.640	2505.900	0.890137	Estate	verification-36m00-42m10.large-v3	627
2505.900	2506.500	0.902832	Association	verification-36m00-42m10.large-v3	627
2506.500	2506.940	0.816406	ấy	verification-36m00-42m10.large-v3	627
2506.940	2507.760	0.675293	Thì	verification-36m00-42m10.large-v3	628
2507.760	2508.020	0.990234	họ	verification-36m00-42m10.large-v3	628
2508.020	2508.220	0.994141	phải	verification-36m00-42m10.large-v3	628
2508.220	2508.520	0.999023	tham	verification-36m00-42m10.large-v3	628
2508.520	2508.740	0.998047	gia	verification-36m00-42m10.large-v3	628
2508.740	2508.960	0.983887	cái	verification-36m00-42m10.large-v3	628
2508.960	2509.120	0.987305	đấy	verification-36m00-42m10.large-v3	628
2509.120	2509.260	0.937988	và	verification-36m00-42m10.large-v3	628
2509.260	2509.400	0.958008	họ	verification-36m00-42m10.large-v3	628
2509.400	2509.560	0.994141	phải	verification-36m00-42m10.large-v3	628
2509.560	2509.780	0.997070	trả	verification-36m00-42m10.large-v3	628
2509.780	2509.860	0.973145	cái	verification-36m00-42m10.large-v3	628
2509.860	2510.260	0.996582	phí	verification-36m00-42m10.large-v3	628
2510.260	2510.480	0.754883	hàng	verification-36m00-42m10.large-v3	628
2510.480	2510.720	0.999023	năm	verification-36m00-42m10.large-v3	628
2510.720	2510.880	0.977539	đấy	verification-36m00-42m10.large-v3	628
2510.880	2511.080	0.928223	thì	verification-36m00-42m10.large-v3	628
2511.080	2511.380	0.951172	họ	verification-36m00-42m10.large-v3	628
2511.380	2511.620	0.997070	mới	verification-36m00-42m10.large-v3	628
2511.620	2511.780	0.991211	được	verification-36m00-42m10.large-v3	628
2511.780	2511.980	0.999023	gọi	verification-36m00-42m10.large-v3	628
2511.980	2512.080	0.989746	là	verification-36m00-42m10.large-v3	628
2512.080	2512.480	0.987305	Realtor	verification-36m00-42m10.large-v3	628
2513.600	2514.040	0.859375	Còn	verification-36m00-42m10.large-v3	629
2514.040	2514.200	0.986816	không	verification-36m00-42m10.large-v3	629
2514.200	2514.380	0.818848	họ	verification-36m00-42m10.large-v3	629
2514.380	2514.600	0.995605	chỉ	verification-36m00-42m10.large-v3	629
2514.600	2514.740	0.984375	là	verification-36m00-42m10.large-v3	629
2514.740	2514.940	0.811523	Real	verification-36m00-42m10.large-v3	629
2514.940	2515.080	0.955566	Estate	verification-36m00-42m10.large-v3	629
2515.080	2515.360	0.956543	Agent	verification-36m00-42m10.large-v3	629
2515.360	2515.680	0.991211	thôi	verification-36m00-42m10.large-v3	629
2515.680	2516.380	0.768555	Thì	verification-36m00-42m10.large-v3	630
2516.380	2516.460	0.675781	theo	verification-36m00-42m10.large-v3	630
2516.460	2517.240	0.974609	đúng	verification-36m00-42m10.large-v3	630
2517.240	2517.580	0.436035	definition	verification-36m00-42m10.large-v3	630
2517.580	2518.000	0.993164	của	verification-36m00-42m10.large-v3	630
2518.000	2518.100	0.991211	nó	verification-36m00-42m10.large-v3	630
2518.100	2518.280	0.886719	như	verification-36m00-42m10.large-v3	630
2518.280	2518.460	0.990234	thế	verification-36m00-42m10.large-v3	630
2518.960	2519.180	0.523438	Definition	verification-36m00-42m10.large-v3	631
2520.060	2520.500	0.327393	Ok	verification-36m00-42m10.large-v3	632
2525.360	2525.800	0.052246	Và	verification-36m00-42m10.large-v3	633
2525.800	2526.040	0.581055	hình	verification-36m00-42m10.large-v3	633
2526.040	2526.120	0.225464	như	verification-36m00-42m10.large-v3	633
2526.120	2526.180	0.481201	ESP	verification-36m00-42m10.large-v3	634
2526.180	2526.500	0.722656	này	verification-36m00-42m10.large-v3	634
2526.500	2526.740	0.655762	như	verification-36m00-42m10.large-v3	634
2526.740	2526.840	0.960938	là	verification-36m00-42m10.large-v3	634
2526.840	2526.920	0.851074	một	verification-36m00-42m10.large-v3	634
2526.920	2527.060	0.984375	cái	verification-36m00-42m10.large-v3	634
2527.080	2527.240	0.492920	Cái	verification-36m00-42m10.large-v3	635
2527.240	2527.260	0.988770	công	verification-36m00-42m10.large-v3	635
2527.260	2527.500	0.998535	ty	verification-36m00-42m10.large-v3	635
2527.500	2527.740	0.967773	mà	verification-36m00-42m10.large-v3	635
2527.740	2528.580	0.743164	nó	verification-36m00-42m10.large-v3	635
2528.580	2529.060	0.995117	rất	verification-36m00-42m10.large-v3	635
2529.060	2529.220	0.998535	là	verification-36m00-42m10.large-v3	635
2529.220	2529.980	0.156982	Lớn	verification-36m00-42m10.large-v3	636
2533.600	2533.740	0.949219	lấy	large-v3-turbo-full	637
2533.740	2533.900	0.804688	chi	large-v3-turbo-full	637
2533.900	2534.060	0.976562	phí	large-v3-turbo-full	637
2534.060	2534.320	0.956055	thấp	large-v3-turbo-full	637
2534.320	2534.480	0.366943	đó	large-v3-turbo-full	637
2534.480	2537.320	0.186279	thực	large-v3-turbo-full	637
2537.320	2537.520	0.994629	ra	large-v3-turbo-full	637
2537.520	2537.660	0.936035	là	large-v3-turbo-full	637
2537.660	2537.840	0.986816	cũng	large-v3-turbo-full	637
2537.840	2538.240	0.997070	có	large-v3-turbo-full	637
2538.240	2538.700	0.991699	nhiều	large-v3-turbo-full	637
2538.700	2539.120	0.963379	cũng	large-v3-turbo-full	637
2539.120	2539.360	0.995605	có	large-v3-turbo-full	637
2539.360	2539.720	0.997070	nhiều	large-v3-turbo-full	637
2539.720	2540.920	0.908203	nhiều	large-v3-turbo-full	637
2540.920	2541.300	0.037659	broker	large-v3-turbo-full	637
2541.300	2541.760	0.988770	khác	large-v3-turbo-full	637
2541.760	2542.100	0.999023	nhau	large-v3-turbo-full	637
2542.100	2542.380	0.827148	nhưng	large-v3-turbo-full	637
2542.380	2542.640	0.991699	mà	large-v3-turbo-full	637
2542.640	2543.180	0.778809	nhưng	large-v3-turbo-full	637
2543.180	2543.340	0.969238	mà	large-v3-turbo-full	637
2543.340	2543.480	0.845215	cũng	large-v3-turbo-full	637
2543.480	2543.680	0.998047	có	large-v3-turbo-full	638
2543.680	2543.860	0.993164	thể	large-v3-turbo-full	638
2543.860	2544.080	0.891602	một	large-v3-turbo-full	638
2544.080	2544.360	0.979492	phần	large-v3-turbo-full	638
2544.360	2544.700	0.994629	là	large-v3-turbo-full	638
2544.700	2545.140	0.981934	có	large-v3-turbo-full	638
2545.140	2545.460	0.993164	nhiều	large-v3-turbo-full	638
2545.460	2545.840	0.941406	cách	large-v3-turbo-full	638
2545.840	2546.460	0.962891	mọi	large-v3-turbo-full	638
2546.460	2546.620	0.988770	người	large-v3-turbo-full	638
2546.620	2547.120	0.775391	chọn	large-v3-turbo-full	638
2547.120	2547.440	0.878418	broker	large-v3-turbo-full	638
2547.440	2547.700	0.830078	của	large-v3-turbo-full	638
2547.700	2547.820	0.937500	mình	large-v3-turbo-full	638
2547.820	2548.440	0.625977	có	large-v3-turbo-full	638
2548.440	2548.580	0.963867	thể	large-v3-turbo-full	638
2548.580	2548.780	0.948730	một	large-v3-turbo-full	638
2548.780	2548.960	0.992676	số	large-v3-turbo-full	638
2548.960	2549.260	0.985840	người	large-v3-turbo-full	638
2549.260	2549.800	0.406494	broker	large-v3-turbo-full	638
2549.800	2550.220	0.945312	của	large-v3-turbo-full	638
2550.220	2550.920	0.253662	dư	large-v3-turbo-full	638
2550.920	2551.440	0.288330	đưa	large-v3-turbo-full	638
2551.440	2551.760	0.855957	ví	large-v3-turbo-full	638
2551.760	2551.940	0.995117	dụ	large-v3-turbo-full	638
2551.940	2552.080	0.709961	nhé	large-v3-turbo-full	638
2552.360	2552.360	0.001656	mình	large-v3-turbo-full	639
2552.360	2552.780	0.683594	chọn	large-v3-turbo-full	639
2552.780	2552.780	0.000354	mình	large-v3-turbo-full	639
2552.780	2553.060	0.863281	chọn	large-v3-turbo-full	639
2553.060	2553.420	0.251465	exp	large-v3-turbo-full	639
2553.420	2553.820	0.961426	bởi	large-v3-turbo-full	639
2553.820	2554.040	0.984863	vì	large-v3-turbo-full	639
2554.040	2554.400	0.552734	họ	large-v3-turbo-full	639
2554.400	2554.760	0.934570	là	large-v3-turbo-full	639
2554.760	2555.080	0.835938	cái	large-v3-turbo-full	639
2555.080	2555.380	0.278564	business	large-v3-turbo-full	639
2555.380	2555.680	0.977051	model	large-v3-turbo-full	639
2555.680	2555.860	0.982422	của	large-v3-turbo-full	639
2555.860	2556.080	0.991211	họ	large-v3-turbo-full	639
2556.080	2556.300	0.983887	là	large-v3-turbo-full	639
2556.300	2557.120	0.425049	International	large-v3-turbo-full	639
2557.120	2557.400	0.225830	của	large-v3-turbo-full	639
2557.400	2557.520	0.971191	họ	large-v3-turbo-full	639
2557.520	2557.920	0.745605	online	large-v3-turbo-full	639
2557.920	2558.620	0.647949	thì	large-v3-turbo-full	639
2558.620	2558.860	0.854980	mình	large-v3-turbo-full	640
2558.860	2559.700	0.352783	chạy	large-v3-turbo-full	640
2559.700	2560.300	0.757812	phí	large-v3-turbo-full	640
2560.300	2560.660	0.960449	bàn	large-v3-turbo-full	640
2560.660	2561.160	0.587402	ví	large-v3-turbo-full	640
2561.160	2561.360	0.999023	dụ	large-v3-turbo-full	640
2561.360	2561.560	0.990234	như	large-v3-turbo-full	640
2561.560	2562.120	0.649902	đúng	large-v3-turbo-full	640
2562.120	2562.240	0.084412	không	large-v3-turbo-full	640
2562.240	2562.500	0.524414	đúng	large-v3-turbo-full	640
2562.500	2563.040	0.802734	văn	large-v3-turbo-full	640
2563.040	2563.320	0.997559	phòng	large-v3-turbo-full	640
2563.320	2563.760	0.904785	có	large-v3-turbo-full	640
2563.760	2564.080	0.928223	bàn	large-v3-turbo-full	640
2564.080	2564.780	0.660645	có	large-v3-turbo-full	640
2564.780	2565.040	0.839844	bàn	large-v3-turbo-full	640
2565.040	2565.240	0.542480	ghế	large-v3-turbo-full	640
2565.240	2565.520	0.896973	có	large-v3-turbo-full	640
2565.520	2565.780	0.756836	thuê	large-v3-turbo-full	640
2565.780	2565.960	0.368896	chứ	large-v3-turbo-full	640
2565.960	2566.380	0.256592	không	large-v3-turbo-full	640
2566.380	2567.400	0.772949	phải	large-v3-turbo-full	640
2567.400	2567.740	0.526367	physical	large-v3-turbo-full	640
2571.320	2571.720	0.115295	thì	large-v3-turbo-full	641
2571.720	2572.120	0.168579	nó	large-v3-turbo-full	641
2572.120	2572.300	0.222656	đặt	large-v3-turbo-full	641
2572.300	2572.420	0.478516	được	large-v3-turbo-full	641
2572.420	2572.560	0.815430	chi	large-v3-turbo-full	641
2572.560	2572.780	0.994141	phí	large-v3-turbo-full	641
2572.780	2573.260	0.484131	ừ	large-v3-turbo-full	641
2573.260	2574.060	0.835938	ừ	large-v3-turbo-full	641
2574.060	2576.480	0.611816	ừ	large-v3-turbo-full	641
2576.480	2578.080	0.574707	ừ	large-v3-turbo-full	641
2579.900	2580.300	0.515137	cái	large-v3-turbo-full	642
2580.300	2580.700	0.751465	ví	large-v3-turbo-full	642
2580.700	2580.880	0.998047	dụ	large-v3-turbo-full	642
2580.880	2581.040	0.915527	đây	large-v3-turbo-full	642
2581.040	2581.240	0.996582	là	large-v3-turbo-full	642
2581.240	2581.660	0.809570	khi	large-v3-turbo-full	642
2581.660	2581.840	0.972168	mình	large-v3-turbo-full	642
2581.840	2582.200	0.583984	đăng	large-v3-turbo-full	642
2582.200	2582.440	0.920410	bán	large-v3-turbo-full	642
2582.440	2582.580	0.979980	này	large-v3-turbo-full	642
2582.580	2582.740	0.285156	thì	large-v3-turbo-full	642
2582.740	2582.880	0.969238	khi	large-v3-turbo-full	642
2582.880	2583.040	0.965332	mà	large-v3-turbo-full	642
2583.040	2583.180	0.992676	mình	large-v3-turbo-full	642
2583.180	2583.420	0.977539	hoàn	large-v3-turbo-full	642
2583.420	2583.880	0.993164	thành	large-v3-turbo-full	642
2583.880	2584.100	0.979492	giao	large-v3-turbo-full	642
2584.100	2584.280	0.993164	dịch	large-v3-turbo-full	642
2584.280	2584.420	0.233032	ấy	large-v3-turbo-full	642
2584.420	2584.720	0.305420	mà	large-v3-turbo-full	642
2584.720	2585.020	0.975586	mình	large-v3-turbo-full	642
2585.020	2585.320	0.838867	sang	large-v3-turbo-full	642
2585.320	2585.580	0.984375	tên	large-v3-turbo-full	642
2585.580	2585.700	0.979980	được	large-v3-turbo-full	642
2585.700	2585.900	0.996582	cho	large-v3-turbo-full	642
2585.900	2586.100	0.990234	người	large-v3-turbo-full	643
2586.100	2586.300	0.994141	mua	large-v3-turbo-full	643
2586.300	2586.420	0.567871	người	large-v3-turbo-full	643
2586.420	2586.720	0.993164	bán	large-v3-turbo-full	643
2586.720	2587.520	0.968262	với	large-v3-turbo-full	643
2587.520	2587.740	0.999023	nhau	large-v3-turbo-full	643
2587.740	2587.920	0.989258	xong	large-v3-turbo-full	643
2587.920	2588.200	0.999023	rồi	large-v3-turbo-full	643
2588.200	2588.780	0.915527	thì	large-v3-turbo-full	643
2588.780	2588.960	0.559082	sao	large-v3-turbo-full	643
2588.960	2589.060	0.314453	đấy	large-v3-turbo-full	643
2589.060	2589.260	0.223755	có	large-v3-turbo-full	643
2589.260	2589.420	0.919434	phải	large-v3-turbo-full	643
2589.420	2589.660	0.994141	quay	large-v3-turbo-full	643
2589.660	2589.860	0.996582	lại	large-v3-turbo-full	643
2589.860	2590.020	0.982910	cái	large-v3-turbo-full	643
2590.020	2590.180	0.994629	này	large-v3-turbo-full	643
2590.180	2590.360	0.863281	mình	large-v3-turbo-full	643
2590.360	2590.720	0.591309	update	large-v3-turbo-full	643
2590.720	2590.900	0.986816	là	large-v3-turbo-full	643
2590.900	2591.060	0.968262	tôi	large-v3-turbo-full	643
2591.060	2591.200	0.976562	đã	large-v3-turbo-full	643
2591.200	2591.500	0.971680	bán	large-v3-turbo-full	643
2591.500	2591.680	0.927734	với	large-v3-turbo-full	643
2591.680	2591.680	0.036530	cái	large-v3-turbo-full	644
2591.680	2591.920	0.848633	giá	large-v3-turbo-full	644
2591.920	2592.100	0.973145	bao	large-v3-turbo-full	644
2592.100	2592.440	0.999023	nhiêu	large-v3-turbo-full	644
2592.440	2592.880	0.641602	rồi	large-v3-turbo-full	644
2592.880	2593.060	0.964355	giao	large-v3-turbo-full	644
2593.060	2593.220	0.996094	dịch	large-v3-turbo-full	644
2593.220	2593.380	0.972168	vào	large-v3-turbo-full	644
2593.380	2593.580	0.990234	ngày	large-v3-turbo-full	644
2593.580	2594.000	0.997559	nào	large-v3-turbo-full	644
2594.000	2594.260	0.784668	số	large-v3-turbo-full	644
2594.260	2594.460	0.981445	hợp	large-v3-turbo-full	644
2594.460	2594.620	0.965332	đồng	large-v3-turbo-full	644
2594.620	2594.720	0.520996	có	large-v3-turbo-full	644
2594.720	2594.860	0.841797	thứ	large-v3-turbo-full	644
2594.860	2595.000	0.976562	như	large-v3-turbo-full	644
2595.000	2595.180	0.929199	nào	large-v3-turbo-full	644
2595.180	2595.360	0.971191	không	large-v3-turbo-full	644
2595.360	2596.800	0.578613	có	large-v3-turbo-full	644
2596.800	2597.160	0.628906	nhá	large-v3-turbo-full	644
2597.160	2597.800	0.739746	thì	large-v3-turbo-full	644
2597.800	2598.280	0.966309	ví	large-v3-turbo-full	644
2598.280	2598.580	0.987305	dụ	large-v3-turbo-full	644
2602.160	2602.560	0.479248	Bắt	verification-42m30-46m30.large-v3	645
2602.560	2602.800	0.994141	buộc,	verification-42m30-46m30.large-v3	645
2602.800	2603.000	0.959961	bắt	verification-42m30-46m30.large-v3	645
2603.000	2603.140	0.999023	buộc	verification-42m30-46m30.large-v3	645
2603.140	2603.220	0.457764	tại	verification-42m30-46m30.large-v3	645
2603.220	2603.320	0.941406	vì	verification-42m30-46m30.large-v3	645
2603.320	2603.460	0.946289	mình	verification-42m30-46m30.large-v3	645
2603.460	2603.560	0.976562	đã	verification-42m30-46m30.large-v3	645
2603.560	2603.800	0.996094	bán	verification-42m30-46m30.large-v3	645
2603.800	2603.900	0.923340	rồi	verification-42m30-46m30.large-v3	645
2603.900	2604.120	0.828613	mà	verification-42m30-46m30.large-v3	645
2604.120	2604.600	0.637207	cái	verification-42m30-46m30.large-v3	645
2604.600	2604.960	0.982422	người,	verification-42m30-46m30.large-v3	645
2605.160	2605.980	0.912109	đấy	verification-42m30-46m30.large-v3	645
2605.980	2606.120	0.997070	là	verification-42m30-46m30.large-v3	645
2606.120	2606.420	0.796387	nhiệm	verification-42m30-46m30.large-v3	645
2606.420	2606.640	0.998047	vụ	verification-42m30-46m30.large-v3	645
2606.640	2606.800	0.975586	của	verification-42m30-46m30.large-v3	645
2606.800	2607.000	0.773926	cái	verification-42m30-46m30.large-v3	645
2607.000	2607.340	0.993652	người	verification-42m30-46m30.large-v3	645
2607.340	2608.320	0.523926	listing	verification-42m30-46m30.large-v3	645
2608.320	2608.640	0.729492	agent	verification-42m30-46m30.large-v3	645
2608.640	2609.000	0.484619	nhá.	verification-42m30-46m30.large-v3	645
2609.560	2609.960	0.907227	Nghĩa	verification-42m30-46m30.large-v3	646
2609.960	2610.060	0.998535	là	verification-42m30-46m30.large-v3	646
2610.060	2610.600	0.950195	họ	verification-42m30-46m30.large-v3	646
2610.600	2610.820	0.989746	đã	verification-42m30-46m30.large-v3	646
2610.820	2611.120	0.996094	bán	verification-42m30-46m30.large-v3	646
2611.120	2611.220	0.898926	cái	verification-42m30-46m30.large-v3	646
2611.220	2611.320	0.952148	này	verification-42m30-46m30.large-v3	646
2611.320	2611.500	0.968262	rồi	verification-42m30-46m30.large-v3	646
2611.500	2611.600	0.936523	mà	verification-42m30-46m30.large-v3	646
2611.600	2611.740	0.943359	họ	verification-42m30-46m30.large-v3	646
2611.740	2611.900	0.942383	vẫn	verification-42m30-46m30.large-v3	646
2611.900	2612.040	0.927734	để	verification-42m30-46m30.large-v3	646
2612.040	2612.300	0.479248	active	verification-42m30-46m30.large-v3	646
2612.300	2612.460	0.947754	ở	verification-42m30-46m30.large-v3	646
2612.460	2612.600	0.996094	trên	verification-42m30-46m30.large-v3	646
2612.600	2612.800	0.992676	này	verification-42m30-46m30.large-v3	646
2612.800	2612.960	0.680176	thì	verification-42m30-46m30.large-v3	646
2612.960	2613.120	0.947754	đấy	verification-42m30-46m30.large-v3	646
2613.120	2613.280	0.992676	là	verification-42m30-46m30.large-v3	646
2613.280	2613.480	0.997070	lỗi	verification-42m30-46m30.large-v3	646
2613.480	2613.600	0.997070	của	verification-42m30-46m30.large-v3	646
2613.600	2613.800	0.999023	họ.	verification-42m30-46m30.large-v3	646
2614.040	2614.440	0.440186	À	verification-42m30-46m30.large-v3	647
2614.440	2614.640	0.599609	và	verification-42m30-46m30.large-v3	647
2614.640	2614.860	0.983398	có	verification-42m30-46m30.large-v3	647
2614.860	2614.860	0.995605	thể	verification-42m30-46m30.large-v3	647
2614.860	2615.020	0.704102	bị	verification-42m30-46m30.large-v3	647
2615.020	2615.220	0.887695	phản	verification-42m30-46m30.large-v3	647
2615.220	2615.360	0.351318	vì	verification-42m30-46m30.large-v3	647
2615.360	2615.520	0.985352	việc	verification-42m30-46m30.large-v3	647
2615.520	2615.720	0.997559	đó.	verification-42m30-46m30.large-v3	647
2618.680	2619.080	0.793457	Ví	verification-42m30-46m30.large-v3	648
2619.080	2619.240	0.998047	dụ	verification-42m30-46m30.large-v3	648
2619.240	2619.380	0.978027	mình	verification-42m30-46m30.large-v3	648
2619.380	2619.740	0.997070	vào	verification-42m30-46m30.large-v3	648
2619.740	2620.220	0.998047	cái	verification-42m30-46m30.large-v3	648
2620.220	2621.500	0.436035	close	verification-42m30-46m30.large-v3	648
2621.500	2621.920	0.994141	listing	verification-42m30-46m30.large-v3	648
2621.920	2622.120	0.991211	của	verification-42m30-46m30.large-v3	648
2622.120	2622.200	0.992188	mình	verification-42m30-46m30.large-v3	648
2622.200	2622.360	0.961914	đúng	verification-42m30-46m30.large-v3	648
2622.360	2622.360	0.976562	không	verification-42m30-46m30.large-v3	648
2622.360	2622.540	0.283203	thì	verification-42m30-46m30.large-v3	648
2622.540	2622.720	0.984863	mình	verification-42m30-46m30.large-v3	648
2622.720	2622.880	0.995605	có	verification-42m30-46m30.large-v3	648
2622.880	2623.060	0.994629	bao	verification-42m30-46m30.large-v3	648
2623.060	2623.200	0.997559	nhiêu	verification-42m30-46m30.large-v3	648
2623.200	2623.280	0.996094	cái	verification-42m30-46m30.large-v3	648
2623.280	2623.580	0.984375	close	verification-42m30-46m30.large-v3	648
2623.580	2623.700	0.872559	đây	verification-42m30-46m30.large-v3	648
2623.700	2623.880	0.992188	chẳng	verification-42m30-46m30.large-v3	648
2623.880	2624.000	0.999512	hạn	verification-42m30-46m30.large-v3	648
2624.000	2624.160	0.861816	thì	verification-42m30-46m30.large-v3	648
2624.160	2624.380	0.998047	mình	verification-42m30-46m30.large-v3	648
2624.380	2624.500	0.994629	sẽ	verification-42m30-46m30.large-v3	648
2624.500	2624.720	0.996582	cố	verification-42m30-46m30.large-v3	648
2624.720	2624.900	0.996094	tình	verification-42m30-46m30.large-v3	648
2624.900	2625.240	0.998047	chọn	verification-42m30-46m30.large-v3	648
2625.240	2625.500	0.859375	một	verification-42m30-46m30.large-v3	648
2625.500	2625.780	0.998535	cái	verification-42m30-46m30.large-v3	648
2625.780	2626.100	0.769043	là	verification-42m30-46m30.large-v3	648
2626.100	2626.300	0.985840	mình	verification-42m30-46m30.large-v3	648
2626.300	2627.700	0.874023	làm	verification-42m30-46m30.large-v3	648
2627.700	2628.120	0.998047	người	verification-42m30-46m30.large-v3	648
2628.120	2630.880	0.771484	giúp	verification-42m30-46m30.large-v3	648
2630.880	2630.980	0.965820	người	verification-42m30-46m30.large-v3	648
2630.980	2631.220	1.000000	mua	verification-42m30-46m30.large-v3	648
2631.220	2631.380	0.999023	chẳng	verification-42m30-46m30.large-v3	648
2631.380	2631.500	1.000000	hạn.	verification-42m30-46m30.large-v3	648
2631.820	2632.160	0.285645	Thì	verification-42m30-46m30.large-v3	649
2632.160	2632.280	0.513672	ví	verification-42m30-46m30.large-v3	649
2632.280	2632.320	0.998535	dụ	verification-42m30-46m30.large-v3	649
2632.320	2632.480	0.188965	cái	verification-42m30-46m30.large-v3	649
2632.480	2632.700	0.965820	này	verification-42m30-46m30.large-v3	649
2632.700	2633.320	0.323730	mình	verification-42m30-46m30.large-v3	649
2633.320	2633.780	0.947266	bảo	verification-42m30-46m30.large-v3	649
2633.780	2633.920	0.977539	vệ	verification-42m30-46m30.large-v3	649
2633.920	2634.040	0.938477	người	verification-42m30-46m30.large-v3	649
2634.040	2634.420	0.946777	mới	verification-42m30-46m30.large-v3	649
2634.420	2634.720	0.995117	mua	verification-42m30-46m30.large-v3	649
2634.720	2634.880	0.940430	chẳng	verification-42m30-46m30.large-v3	649
2634.880	2634.980	0.999023	hạn	verification-42m30-46m30.large-v3	649
2634.980	2635.080	0.567383	thì	verification-42m30-46m30.large-v3	649
2635.080	2635.220	0.855469	đây	verification-42m30-46m30.large-v3	649
2635.220	2635.320	0.937500	là	verification-42m30-46m30.large-v3	649
2635.320	2635.460	0.708008	tất	verification-42m30-46m30.large-v3	649
2635.460	2635.460	0.989258	cả	verification-42m30-46m30.large-v3	649
2635.460	2635.560	0.946777	những	verification-42m30-46m30.large-v3	649
2635.560	2635.640	0.750000	cái	verification-42m30-46m30.large-v3	649
2635.640	2635.820	0.996582	thông	verification-42m30-46m30.large-v3	649
2635.820	2636.000	0.997070	tin	verification-42m30-46m30.large-v3	649
2636.000	2636.240	0.920898	họ	verification-42m30-46m30.large-v3	649
2636.240	2636.600	0.750977	ấy	verification-42m30-46m30.large-v3	649
2636.600	2636.940	0.976074	xong.	verification-42m30-46m30.large-v3	649
2637.360	2637.760	0.919922	Thì	verification-42m30-46m30.large-v3	650
2637.760	2637.940	0.975098	sau	verification-42m30-46m30.large-v3	650
2637.940	2638.180	0.969238	lúc	verification-42m30-46m30.large-v3	650
2638.180	2638.400	0.551758	thông	verification-42m30-46m30.large-v3	650
2638.400	2638.400	0.996582	tin	verification-42m30-46m30.large-v3	650
2638.400	2638.680	0.991699	xong	verification-42m30-46m30.large-v3	650
2638.680	2638.780	0.767578	ấy,	verification-42m30-46m30.large-v3	650
2638.820	2639.160	0.427002	khi	verification-42m30-46m30.large-v3	650
2639.160	2639.320	0.815918	mà	verification-42m30-46m30.large-v3	650
2639.320	2639.480	0.979980	người	verification-42m30-46m30.large-v3	650
2639.480	2639.740	0.909668	listing	verification-42m30-46m30.large-v3	650
2639.740	2640.020	0.117004	agent	verification-42m30-46m30.large-v3	650
2640.020	2640.260	0.960938	bên	verification-42m30-46m30.large-v3	650
2640.260	2640.460	0.998047	kia	verification-42m30-46m30.large-v3	650
2640.460	2640.560	0.977051	họ	verification-42m30-46m30.large-v3	650
2640.560	2640.720	0.996582	phải	verification-42m30-46m30.large-v3	650
2640.720	2641.020	0.993652	update	verification-42m30-46m30.large-v3	650
2641.020	2641.320	0.994629	là	verification-42m30-46m30.large-v3	650
2641.320	2642.660	0.913086	contract	verification-42m30-46m30.large-v3	650
2642.660	2643.060	0.764160	này	verification-42m30-46m30.large-v3	650
2643.060	2643.260	0.991699	bao	verification-42m30-46m30.large-v3	650
2643.260	2643.720	0.999023	nhiêu,	verification-42m30-46m30.large-v3	650
2643.800	2644.260	0.729492	head	verification-42m30-46m30.large-v3	650
2644.260	2644.500	0.966797	option	verification-42m30-46m30.large-v3	650
2644.500	2644.700	0.980957	này	verification-42m30-46m30.large-v3	650
2644.700	2644.900	0.994629	bao	verification-42m30-46m30.large-v3	650
2644.900	2645.240	1.000000	nhiêu.	verification-42m30-46m30.large-v3	650
2645.320	2645.500	0.968750	Tức	verification-42m30-46m30.large-v3	651
2645.500	2645.500	0.996094	là	verification-42m30-46m30.large-v3	651
2645.500	2645.780	0.998535	cái	verification-42m30-46m30.large-v3	651
2645.780	2646.020	0.999512	này	verification-42m30-46m30.large-v3	651
2646.020	2646.220	0.971191	là	verification-42m30-46m30.large-v3	651
2646.220	2646.580	0.970703	system	verification-42m30-46m30.large-v3	651
2646.580	2646.780	0.994141	nó	verification-42m30-46m30.large-v3	651
2646.780	2646.980	0.995117	tự	verification-42m30-46m30.large-v3	651
2646.980	2647.180	0.559570	note	verification-42m30-46m30.large-v3	651
2647.180	2647.400	0.999512	lại	verification-42m30-46m30.large-v3	651
2647.400	2647.620	0.992676	khi	verification-42m30-46m30.large-v3	651
2647.620	2647.760	0.996094	mà	verification-42m30-46m30.large-v3	651
2647.760	2647.900	0.762695	cứ	verification-42m30-46m30.large-v3	651
2647.900	2648.060	0.999023	mỗi	verification-42m30-46m30.large-v3	651
2648.060	2648.220	1.000000	lần	verification-42m30-46m30.large-v3	651
2648.220	2648.360	0.999023	mình	verification-42m30-46m30.large-v3	651
2648.360	2648.520	0.763672	đổ	verification-42m30-46m30.large-v3	651
2648.520	2648.940	0.894531	status	verification-42m30-46m30.large-v3	651
